step,timestamp,u0,u1,u2,u3,pose_x,pose_y,pose_z,pose_qw,pose_qx,pose_qy,pose_qz
0,1761739462.451162,-0.24721424281597137,0.2666872441768646,-0.9186269044876099,-0.008497150614857674,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
1,1761739462.4535341,-0.0534244105219841,0.021248487755656242,-0.9051127433776855,0.003970760852098465,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
2,1761739462.4552152,-0.08717245608568192,0.03848671913146973,-0.8901333808898926,-0.05016401410102844,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
3,1761739462.4690602,-0.08252111822366714,0.05245479941368103,-0.8927738666534424,-0.04063250496983528,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
4,1761739462.4786015,-0.07959935069084167,0.050598494708538055,-0.8888574838638306,-0.04018906503915787,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
5,1761739462.4858294,-0.07755770534276962,0.052505865693092346,-0.8831570148468018,-0.04220166802406311,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
6,1761739462.497733,-0.07675967365503311,0.05564611405134201,-0.8801262974739075,-0.042461518198251724,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
7,1761739462.5075846,-0.07408224791288376,0.05739425867795944,-0.8746994733810425,-0.04347493499517441,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
8,1761739462.517155,-0.07320058345794678,0.06007743626832962,-0.8713876008987427,-0.044112540781497955,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
9,1761739462.5294294,-0.07069450616836548,0.06246848404407501,-0.8660926818847656,-0.04490635544061661,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
10,1761739462.5390358,-0.06965962797403336,0.06516724824905396,-0.8627887964248657,-0.045273277908563614,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
11,1761739462.5467792,-0.0669163390994072,0.06703680008649826,-0.8572268486022949,-0.046216513961553574,-0.0,0.0,0.1,1.0,-0.0,-0.0,-0.0
